Temperature (K),Luminosity (L/Lo),Radius (R/Ro),Absolute Magnitude (Mv),Color,Spectral Class,Galaxy,Constellation,Age (in million years),Metallicity ([Fe/H]),Rotational Velocity (km/s),Distance (light years),Star Type ID,Star Type
4722,0.10840181670992102,0.49297102048800767,7.242408598449741,Orange,K,Andromeda,Perseus,6585.218961194882,0.4747066505959301,3.222092430327404,72.27150403038355,1,Red Dwarf
2924,0.019580364935281362,0.5464000486813033,9.10044804538966,Red,M,Sombrero,Lyra,9330.337362991155,-0.35739615686135373,1.2894157027513975,9905.286063810458,1,Red Dwarf
2514,0.009611571199000225,0.5178711551971238,9.873014031536247,Red,M,Andromeda,Lyra,7014.4877671645545,0.477830213246416,2.954528752171934,28602.356886841513,1,Red Dwarf
24021,3775.718042252879,3.55527080194281,-4.11249888801518,Blue-White,B,Triangulum,Orion,63.05856097672915,-0.216775329069367,272.412181294904,69888.65459563986,3,Main Sequence
13853,7920232.013544026,489.59430624897755,-12.416844759758467,Blue-White,B,Sombrero,Ursa Major,9.413607996651725,-0.395155141188714,146.07076233126705,20.604634486795305,4,Supergiant
9887,3561671.3320624647,644.5445299515271,-11.549134601646427,White,A,Milky Way,Scorpius,186.74299710910495,0.34215254250894556,225.690897118116,11.882943249766818,5,Hypergiant
2442,0.0004729687634605181,0.12175308814344712,13.142918851668629,Red,M,Whirlpool,Aquila,4030.0394030623206,0.27970617727154595,6.81977988961188,8065.655971772764,1,Red Dwarf
1136,1.4895325692805925e-05,0.09984433163136766,16.897374990766185,Red,M,Whirlpool,Lyra,9672.211464683198,0.4996718266479516,5.376224114087651,261.45446234605595,0,Brown Dwarf
3183,0.011750089876907992,0.3571925498882239,9.654897028609142,Red,M,Whirlpool,Perseus,4428.191797147837,,2.4209815578940006,117.27737669418629,3,Main Sequence
6623,373154.02085203707,464.9322025774158,-9.099720314103445,Yellow-White,F,Andromeda,Lyra,76.67773478946538,0.020315848099662834,88.95629339535773,33971.08510966488,4,Supergiant
8701,0.0005279105139715665,0.010132039949491021,13.023599221042481,White,A,Andromeda,Aquila,2822.2040192601003,0.1164208145919921,183.72442622357337,1951.6653123819692,2,White Dwarf
5753,1.4765152165842366,1.2257031169088657,4.406905182372867,Yellow,G,Andromeda,Orion,3042.798969090564,0.09724184872244372,3.0449929413930223,115.08564493354534,3,Main Sequence
4987,0.22014891787437524,0.6298463487997351,6.473208612353549,,K,Sombrero,Scorpius,11723.943403681906,0.5,1.5186914091088388,211.13234306670432,3,Main Sequence
6559,2.0059866527559453,1.099116766129507,4.074179902433725,Yellow-White,F,Andromeda,Ursa Major,10502.623635501368,0.08345469599174185,45.47946013571934,2234.867749190224,3,Main Sequence
5452,0.6733326615935483,0.9216334344256459,5.2594257963497775,Yellow,G,Andromeda,Orion,6666.468987664708,0.2317465064555253,2.367583478069295,20.851239138014808,3,Main Sequence
1130,7.418107550192587e-06,0.07121061735052502,17.654267186039498,Red,M,Milky Way,Scorpius,1224.6030351526408,0.47126598654074503,9.421939738868895,11080.2277622568,0,Brown Dwarf
2908,0.017701120270297913,0.5252507087484432,9.20999811773777,Red,M,Milky Way,Lyra,9191.123853502706,-0.417545137891578,3.712399782972323,22.52478114527578,1,Red Dwarf
3135,0.0015369001954747784,0.13316890159236786,11.86338583541771,Red,M,Andromeda,Lyra,7766.965194478287,0.0736688349690981,7.322270555059802,98.00946082791904,1,Red Dwarf
4269,0.033201061729837146,0.33379417337574846,8.527120069652808,Orange,K,Andromeda,Orion,416.83785650768925,-0.12117824985691804,8.1556131800978,89176.45329855398,1,Red Dwarf
25981,525871.5662812557,35.866020620556796,-9.472199223187914,Blue-White,B,Sombrero,Lyra,47.258921074207535,-0.0014872945517490517,97.67039882435915,12.618972862331683,4,Supergiant
1706,6.137035229626909e-05,0.08986205159586355,15.360103459107814,Red,M,Triangulum,Cygnus,6574.414046057211,0.25917077891120055,9.183988894838798,768.0249792161432,0,Brown Dwarf
5668,1.241546942151251,1.157915757780862,4.595092138457499,Yellow,G,Milky Way,Perseus,10816.320493231053,0.2653285652107105,24.757263172909575,34.29089437522534,3,Main Sequence
2850,0.0035552299890387355,0.2450751094785514,10.952830748418787,Red,M,Andromeda,Cygnus,9944.530970924876,0.13915481776510477,3.6789929745694785,37600.53880497515,1,Red Dwarf
3652,0.014596526354532069,0.3024254218861566,9.419376210632958,Red,M,Triangulum,Cassiopeia,1808.060634338566,0.2389069586775181,6.685129607388519,78418.40039546562,1,Red Dwarf
3560,0.03980627957521005,0.5255703705236152,8.330121027746697,Red,M,Whirlpool,Orion,1900.0322456541974,-0.09062214306471936,8.54198034982272,31.97229045273608,1,Red Dwarf
5165,0.018262419289823414,0.1691194579921287,9.176104226009864,Orange,K,Andromeda,Pegasus,10109.424798618886,-0.08645451232940286,2.449860938858933,47796.16940053358,1,Red Dwarf
8545,0.0010791222855606585,0.015019873384778431,12.247323346274616,White,A,Andromeda,Orion,1027.162674727871,-0.2624369161627689,139.83134415422572,49256.251329574654,2,White Dwarf
4935,0.19734597689895125,0.6089685996986586,6.591929306796638,Orange,K,Triangulum,Cygnus,11831.092035531685,0.1324312132308053,11.768315029433033,192.8926884044052,3,Main Sequence
4677,0.14864214890679,0.5884252802114305,6.899645061867489,Orange,K,Milky Way,Orion,3977.764186424887,0.37272817576206935,7.986333189325002,119.60122510686678,1,Red Dwarf
5680,0.8851625116590282,0.9735761130281716,4.962442468912278,Yellow,G,Milky Way,Lyra,8749.043248390526,-0.006998253158371822,17.90560400497489,40406.19216856185,3,Main Sequence
3604,0.035905850347147175,0.4870439114925882,8.442086958882854,Red,M,Sombrero,Scorpius,12479.530220976596,0.19281674922141365,9.781206919708037,8258.649836523242,1,Red Dwarf
2491,0.0029308814758312795,0.2912773722412155,11.16250435993704,Red,M,Milky Way,Orion,3300.1309340361195,-0.516886242760308,6.131512471913033,23657.21703446507,1,Red Dwarf
4055,0.036357615584159154,0.38714268223513437,8.428511516361562,Orange,K,Sombrero,Pegasus,11589.165641958183,-0.07826290063854285,9.623110996720479,303.1006716236886,1,Red Dwarf
4696,0.01648493040274171,0.19437591802063817,9.287282205131163,Orange,K,Triangulum,Perseus,11579.351964494703,-0.4852278723388002,3.4769541654196328,13405.1114696118,1,Red Dwarf
2560,0.003820414559366481,0.31486935181842035,10.874723771335475,Red,M,Sombrero,Ursa Major,3824.172497235317,-0.22296159844987803,6.142403548865257,97.12429066527245,1,Red Dwarf
4175,41428.930038072416,389.8468002052184,-6.713259292902901,Orange,K,Sombrero,Cassiopeia,199.87091056722252,-0.3152438085806999,7.186163321204364,22589.44136008731,4,Supergiant
5313,0.901780665761016,1.1231193329254912,4.942247700582368,Yellow,G,Whirlpool,Pegasus,3039.622352393334,0.275021586801256,3.0809330373532773,33108.58043743738,3,Main Sequence
2604,0.004553540497980388,0.3322367860799187,10.684126991427824,Red,M,Whirlpool,Lyra,10340.48297188105,0.11415276378049571,2.1178761152588206,9390.853797695514,1,Red Dwarf
2736,0.005128184570550675,0.31937779100938424,10.555090880852015,Red,M,Milky Way,Scorpius,146.66078393004807,,3.1708219478483093,35.99855868891836,1,Red Dwarf
3501,0.008775404616772403,0.25515520290735394,9.97183212482476,Red,M,Triangulum,Cassiopeia,10703.940103239614,0.3879520177325146,2.666964732415226,11.436815852508204,1,Red Dwarf
8163,0.0005874754358328555,0.012143680658219287,12.907525719684282,White,A,Andromeda,Aquila,10309.06141103727,-0.22037771732530548,187.5194513855863,2689.2361374134834,2,White Dwarf
5174,0.09392114310297847,0.3821940406932186,7.398091575795488,Orange,K,Whirlpool,Pegasus,8707.245966373292,0.2410737612680368,6.049688752764429,264.1921887605406,1,Red Dwarf
8486,0.00046141118823166046,0.009958480577229735,13.169779697443891,White,A,Whirlpool,Lyra,5756.97066677571,-0.045097706999364016,242.5962262120277,548.7554070606403,2,White Dwarf
29231,27339019.916189514,204.29568781460802,-13.76195735343063,Blue-White,B,Milky Way,Ursa Major,62.29332604439541,-0.7271263090558238,90.51121785487528,6167.77820614176,4,Supergiant
2498,0.0030849493920312287,0.29716265431516176,11.106879890212873,Red,M,Sombrero,Ursa Major,6949.904799587511,0.41693726496084677,1.7083836341658456,2458.7844473543682,1,Red Dwarf
7131,3.1790287039824676,1.1705808815531085,3.5742638768748205,Yellow-White,F,Sombrero,Aquila,8673.74891797864,0.02331056254951193,119.48547875560394,1188.4571673746348,3,Main Sequence
4596,0.33337061615647534,0.9125542537655082,6.022681705657271,Orange,K,Milky Way,Lyra,3373.1506297467517,0.46896887348590816,4.487820241830364,402.34373762284054,3,Main Sequence
3990,0.14262911320887917,0.7919784685905535,6.9444795449853975,Orange,K,Andromeda,Aquila,587.7228146349629,0.5,12.526150461762967,44.35420495831399,3,Main Sequence
2726,0.005643084680308998,0.3374905802646918,10.451208581610477,Red,M,Andromeda,Scorpius,5938.975730942026,0.5,1.6817339987662538,1945.2752393761705,1,Red Dwarf
6874,2.768292174196121,1.1755523714055987,3.7244701875028583,Yellow-White,F,Triangulum,Pegasus,9015.777778614305,0.5,31.8967735955949,113.54968941859752,3,Main Sequence
3994,123778.97443603277,736.3128740729896,-7.901617200120924,Orange,K,Andromeda,Aquila,12.263615355919017,-0.6168771924341603,5.532208089483442,522.9668055303133,4,Supergiant
5660,0.8651155669248108,0.9693023731836394,4.987314682999084,Yellow,G,Sombrero,Cassiopeia,8432.889965158529,0.16735499201172116,18.778874661208835,1209.8606280553738,3,Main Sequence
3283,0.0020350851665235266,0.13973480845655104,11.558543528041307,Red,M,Milky Way,Cassiopeia,5919.644428648487,-0.6518634375526515,5.834779722129125,69115.62096422045,1,Red Dwarf
5889,1.792842621378316,1.288970715072725,4.196144579589743,Yellow,G,Triangulum,Cassiopeia,4496.562573800781,0.5,5.358804571777858,84.26739880933644,3,Main Sequence
2696,0.010769988031912387,0.47667558654458325,9.749461948272526,Red,M,Milky Way,Pegasus,8244.1634884588,0.14219229548024237,6.233395251145943,12.106678931839102,3,Main Sequence
5288,0.7138336250684544,1.0087201186789745,5.196007496240413,Yellow,G,Andromeda,Cygnus,8998.258016800397,0.22617423508328816,11.812200144144867,497.8740810285239,3,Main Sequence
3414,0.008948407830268037,0.2709573436637367,9.950635577084824,Red,M,Milky Way,Aquila,10489.318297825937,0.04169779483624008,4.741066175073765,8565.946770809796,1,Red Dwarf
7463,1216507.5934380465,661.128080859644,-10.382787060351536,Yellow-White,,Sombrero,Ursa Major,39.022490634056254,0.5,110.49145350159947,38.04196400781391,4,Supergiant
9273,296672.2911910177,211.47208551974396,-8.850692464167624,White,A,Milky Way,Aquila,17.58137786242567,-0.19819576439591702,102.45300673482683,26.718487083465416,4,Supergiant
3405,0.03439670237410399,0.5340467135324914,8.488707978555025,Red,M,Triangulum,Pegasus,12056.700848258575,0.05390353575730025,2.566807157427548,19.538927874943756,1,Red Dwarf
25491,6807.060586732854,4.23897775110878,-4.752399040227765,Blue-White,B,Sombrero,Lyra,56.52925066820967,-0.22180112545673802,257.6580820896569,17623.428743540924,3,Main Sequence
1752,6.254986240130243e-05,0.08602012130976429,15.339434103352495,Red,M,Sombrero,Scorpius,488.38164063302906,-0.17273001241130762,9.55727390194559,818.4838560258706,0,Brown Dwarf
6063,75611.01938372625,249.7310166433597,-7.366462733091764,Yellow-White,F,Milky Way,Ursa Major,17.84868406942046,-0.032453732979223306,108.64664793998686,40.50746984670368,5,Hypergiant
4370,0.2625717387552129,0.8958105876896559,6.281880049797266,Orange,K,Milky Way,Perseus,9559.952494836118,-0.2124498196640243,10.08396201580508,75.02028330456332,3,Main Sequence
5437,0.6618360278629194,0.918780166115039,5.278123987938226,Yellow,G,Triangulum,Orion,12372.407147258931,-0.49858952518773114,4.2122794815896665,17.20690963923681,3,Main Sequence
5696,1.5615303650422063,1.2858500635403858,4.346123915484787,Yellow,G,Milky Way,Perseus,4847.910974173291,0.29193643221050763,23.749438283707107,9269.798583167601,3,Main Sequence
3036,0.0035654233429949743,0.2162753842665339,10.949722241240575,Red,M,Whirlpool,Perseus,11974.076813458372,-0.3123418291736103,4.743551646183154,106.8499355313111,1,Red Dwarf
3957,0.005486875214326442,0.15793759342071675,10.48168729166658,Orange,K,Milky Way,Scorpius,9413.832500826198,-0.5111220717316588,11.528062371473494,17.843522709339407,1,Red Dwarf
4026,0.052624067352827965,0.4724977447048203,8.027038970033663,,K,Andromeda,Cygnus,4535.58435214284,0.5,13.033724695926635,43.49042991400655,1,Red Dwarf
5446,0.8705437048760098,1.0502558050819135,4.9805235515733495,Yellow,G,Whirlpool,Perseus,6427.943663450319,0.15188482234287098,15.560792686728044,2004.5989963043774,3,Main Sequence
3239,0.014508257524089394,0.38330175424934787,9.425961860551869,Red,M,Triangulum,Perseus,5981.418127539285,-0.3568899692084985,2.7301091831081643,4814.331192496932,1,Red Dwarf
4765,236557.67953004292,715.1510667200545,-8.604842628513612,Orange,K,Whirlpool,Perseus,133.3087064996813,0.019154484981270196,13.404914704181001,14191.158291376121,4,Supergiant
6380,0.0003772909657881219,0.015931325855039515,13.388308984581268,Yellow-White,F,Milky Way,Orion,3981.0327926599743,0.25803855249756985,61.50884200244179,73988.52545431897,2,White Dwarf
7547,0.0009022330599669854,0.017606204555740978,12.441703158407844,White,A,Whirlpool,Scorpius,418.36036466487394,-0.014305374951899128,198.57894250101717,20518.9944123163,2,White Dwarf
4220,0.051960118597301194,0.42733182733095,8.040824665836695,Orange,K,Sombrero,Orion,4300.600615159344,-0.22183290108469433,9.770606837889002,1214.5513255539993,1,Red Dwarf
7495,3.4546078883080176,1.1046156217414367,3.4840030990950486,Yellow-White,F,Sombrero,Cassiopeia,6820.848830347783,0.184636631300222,106.82246678856251,2658.237511802357,3,Main Sequence
6432,4.381129951696605,1.6891027584865579,3.2260346618116214,Yellow-White,F,Triangulum,Pegasus,11669.615241349735,-0.0001777023375586405,87.04247616937245,54.361520280177025,3,Main Sequence
5528,0.8994593834088552,1.0361193506541444,4.94504610792135,Yellow,G,Whirlpool,Aquila,1327.1070979869887,0.28623454281586874,28.607170565746852,25.848762943066234,3,Main Sequence
3506,0.002985213356982941,0.14839488773492107,11.142561559620422,Red,M,Whirlpool,Pegasus,2923.6483084025467,-0.3850933279472379,3.6042811562248644,13649.95771939661,1,Red Dwarf
6285,4.826623024482633,1.8568045903966386,3.1208915492969194,Yellow-White,F,Milky Way,Perseus,7098.856822312178,0.5,21.45334487919005,27212.820956449606,3,Main Sequence
5128,0.1083521710367264,0.4179052728478755,7.242905955903691,Orange,K,Whirlpool,Ursa Major,5421.405246337248,-0.09711253156499616,3.1237546447304325,40323.444177861136,1,Red Dwarf
5573,1.2144277626669238,1.1845757353310307,4.619070782649754,Yellow,G,Andromeda,Cygnus,8463.086993243736,0.5,26.231937436794002,6085.3135776136,3,Main Sequence
5335,0.4630333714532513,0.798164437380732,5.66596926913049,Yellow,G,Triangulum,Pegasus,1709.9705751544702,-0.0752239833239738,8.000731593754367,68610.22907374754,3,Main Sequence
4592,0.030857081026272114,0.2781177688574755,8.606612897735053,Orange,K,Triangulum,Perseus,9895.978148029948,-0.17700918723191786,13.818590397069443,1361.3052091004952,1,Red Dwarf
6766,0.00027228785963210597,0.012033867550314221,13.742429304769113,Yellow-White,F,Milky Way,Lyra,4942.5967246604905,-0.027270496046618166,49.89472682819708,59.919767318320446,2,White Dwarf
4037,0.15073900063887172,0.7953355445173457,6.884435920790833,Orange,K,Milky Way,Lyra,1759.6465979110078,0.020497220697536886,11.463064796793734,21976.611699853136,3,Main Sequence
3708,0.028886944943515406,0.41269236178302215,8.678245965771211,Orange,K,Milky Way,Cygnus,841.6349358146796,0.18180636805999284,9.406615225224115,13.69835622092136,1,Red Dwarf
4841,0.3594017566592883,0.8540336985841741,5.941049511267591,Orange,K,Whirlpool,Cassiopeia,6737.48780668609,-0.3213272375263887,12.927932320227482,15.470130618006852,3,Main Sequence
3181,0.0015263297192896607,0.12889970310558704,11.87087909878317,Red,M,Sombrero,Perseus,8918.567866394278,0.3214796139150653,4.0477261656354475,57836.67956650212,1,Red Dwarf
11438,6634244.323325523,657.2803083876653,-12.224478653758402,Blue-White,B,Milky Way,Scorpius,23.08720714338066,0.5,147.8677153948114,20007.729588771454,4,Supergiant
9722,50.77191860481106,2.5168401249234256,0.565941062153315,White,A,Milky Way,Lyra,2936.0497246479667,-0.4269910259137955,138.0076069429512,5527.504232270521,3,Main Sequence
2629,0.009494540785644023,0.47066389555045074,9.886315088924484,Red,,Triangulum,Pegasus,,0.20139331673602157,1.365570091689393,520.8833318960367,1,Red Dwarf
7388,7.993376838590023,1.729284486292604,2.5731742805796864,Yellow-White,F,Triangulum,Orion,9954.512328783769,0.25061863917549015,111.33310923807778,1802.7819334950145,3,Main Sequence
4152,0.041975712397814266,0.39677054418054225,8.272504811065064,Orange,K,Sombrero,Scorpius,1607.447639683814,-0.022897998207585757,13.873967578859036,6704.777516545147,1,Red Dwarf
5380,1.1114913723405018,1.2160279905802076,4.71523476012155,Yellow,G,Andromeda,Pegasus,3704.710909122656,0.3613184564002197,6.351132316647542,33524.38180244265,3,Main Sequence
4799,0.17453809939010884,0.6056178908486394,6.7252743938418025,Orange,K,Triangulum,Aquila,4315.715117762351,0.06894117786969788,2.4946344547521386,1024.164320303989,3,Main Sequence
6297,0.0004564754026363388,0.01798855915137759,13.181456549087171,Yellow-White,F,Andromeda,Scorpius,1400.613166246623,-0.2479815876480577,45.13256881501369,490.36488868285323,2,White Dwarf
7373,40588.90082011708,123.72864374688604,-6.691018226086914,Yellow-White,F,Milky Way,Ursa Major,39.463369678733436,0.5,119.39162430495418,1111.3193433370072,4,Supergiant
2988,0.0008467146927613478,0.10880840315084975,12.51065725998443,Red,M,Triangulum,Aquila,11135.295795385375,-0.28758917246661814,5.934862464679247,30303.501894815014,1,Red Dwarf
3283,0.01800335991279974,0.4156139263512879,9.19161609065592,Red,M,Andromeda,Aquila,4541.338868723916,0.5,4.881719168477776,952.5689924050106,3,Main Sequence
3636,0.00529307185746782,0.18372202384395261,10.520730525228743,Red,M,Whirlpool,Orion,2807.176461200225,-0.24360105920560665,1.7654688343554548,11.31121499874354,1,Red Dwarf
